issue_time,valid_time,horizon_h,source,mode,median,lower,upper,actual,error,abs_error,in_interval
2026-08-12 09:00:00,2026-08-12 12:00:00,3,era5,replay,771.25,672.63,817.54,792.0,-20.75,20.75,1
2026-08-12 10:00:00,2026-08-12 11:00:00,1,analysis,replay,651.59,617.45,675.05,627.0,24.59,24.59,1
2026-08-12 10:00:00,2026-08-12 11:00:00,1,era5,replay,651.59,617.45,675.05,649.0,2.59,2.59,1
2026-08-12 10:00:00,2026-08-12 12:00:00,2,analysis,replay,785.26,714.18,818.66,827.0,-41.74,41.74,0
2026-08-12 10:00:00,2026-08-12 12:00:00,2,era5,replay,785.26,714.18,818.66,792.0,-6.74,6.74,1
2026-08-12 10:00:00,2026-08-12 13:00:00,3,analysis,replay,854.15,720.45,904.85,841.0,13.15,13.15,1
2026-08-12 10:00:00,2026-08-12 13:00:00,3,era5,replay,854.15,720.45,904.85,863.0,-8.85,8.85,1
2026-08-12 11:00:00,2026-08-12 12:00:00,1,analysis,replay,791.77,748.53,820.25,827.0,-35.23,35.23,0
2026-08-12 11:00:00,2026-08-12 12:00:00,1,era5,replay,791.77,748.53,820.25,792.0,-0.23,0.23,1
2026-08-12 11:00:00,2026-08-12 13:00:00,2,analysis,replay,865.02,769.78,906.17,841.0,24.02,24.02,1
2026-08-12 11:00:00,2026-08-12 13:00:00,2,era5,replay,865.02,769.78,906.17,863.0,2.02,2.02,1
2026-08-12 11:00:00,2026-08-12 14:00:00,3,analysis,replay,867.56,731.37,913.05,867.0,0.56,0.56,1
2026-08-12 11:00:00,2026-08-12 14:00:00,3,era5,replay,867.56,731.37,913.05,828.0,39.56,39.56,1
2026-08-12 12:00:00,2026-08-12 13:00:00,1,analysis,replay,866.15,797.97,902.89,841.0,25.15,25.15,1
2026-08-12 12:00:00,2026-08-12 13:00:00,1,era5,replay,866.15,797.97,902.89,863.0,3.15,3.15,1
2026-08-12 12:00:00,2026-08-12 14:00:00,2,analysis,replay,861.75,743.69,913.39,867.0,-5.25,5.25,1
2026-08-12 12:00:00,2026-08-12 14:00:00,2,era5,replay,861.75,743.69,913.39,828.0,33.75,33.75,1
2026-08-12 12:00:00,2026-08-12 15:00:00,3,analysis,replay,793.81,654.56,848.69,769.0,24.81,24.81,1
2026-08-12 12:00:00,2026-08-12 15:00:00,3,era5,replay,793.81,654.56,848.69,768.0,25.81,25.81,1
2026-08-12 13:00:00,2026-08-12 14:00:00,1,analysis,replay,859.47,770.23,903.57,867.0,-7.53,7.53,1
2026-08-12 13:00:00,2026-08-12 14:00:00,1,era5,replay,859.47,770.23,903.57,828.0,31.47,31.47,1
2026-08-12 13:00:00,2026-08-12 15:00:00,2,analysis,replay,772.47,641.99,840.94,769.0,3.47,3.47,1
2026-08-12 13:00:00,2026-08-12 15:00:00,2,era5,replay,772.47,641.99,840.94,768.0,4.47,4.47,1
2026-08-12 13:00:00,2026-08-12 16:00:00,3,analysis,replay,666.53,549.18,719.65,571.0,95.53,95.53,1
2026-08-12 13:00:00,2026-08-12 16:00:00,3,era5,replay,666.53,549.18,719.65,638.0,28.53,28.53,1
2026-08-12 14:00:00,2026-08-12 15:00:00,1,analysis,replay,783.54,684.24,833.24,769.0,14.54,14.54,1
2026-08-12 14:00:00,2026-08-12 15:00:00,1,era5,replay,783.54,684.24,833.24,768.0,15.54,15.54,1
2026-08-12 14:00:00,2026-08-12 16:00:00,2,analysis,replay,628.31,503.65,699.51,571.0,57.31,57.31,1
2026-08-12 14:00:00,2026-08-12 16:00:00,2,era5,replay,628.31,503.65,699.51,638.0,-9.69,9.69,1
2026-08-12 14:00:00,2026-08-12 17:00:00,3,analysis,replay,482.56,389.51,528.37,372.0,110.56,110.56,0
2026-08-12 14:00:00,2026-08-12 17:00:00,3,era5,replay,482.56,389.51,528.37,452.0,30.56,30.56,1
2026-08-13 08:00:00,2026-08-13 09:00:00,1,analysis,replay,194.01,134.39,229.08,146.0,48.01,48.01,1
2026-08-13 08:00:00,2026-08-13 09:00:00,1,era5,replay,194.01,134.39,229.08,158.0,36.01,36.01,1
2026-08-13 08:00:00,2026-08-13 10:00:00,2,analysis,replay,391.7,256.38,454.58,286.0,105.7,105.7,1
2026-08-13 08:00:00,2026-08-13 10:00:00,2,era5,replay,391.7,256.38,454.58,362.0,29.7,29.7,1
2026-08-13 08:00:00,2026-08-13 11:00:00,3,analysis,replay,558.2,388.26,642.33,415.0,143.2,143.2,1
2026-08-13 08:00:00,2026-08-13 11:00:00,3,era5,replay,558.2,388.26,642.33,580.0,-21.8,21.8,1
2026-08-13 09:00:00,2026-08-13 10:00:00,1,analysis,replay,364.78,267.78,421.92,286.0,78.78,78.78,1
2026-08-13 09:00:00,2026-08-13 10:00:00,1,era5,replay,364.78,267.78,421.92,362.0,2.78,2.78,1
2026-08-13 09:00:00,2026-08-13 11:00:00,2,analysis,replay,525.07,347.32,623.34,415.0,110.07,110.07,1
2026-08-13 09:00:00,2026-08-13 11:00:00,2,era5,replay,525.07,347.32,623.34,580.0,-54.93,54.93,1
2026-08-13 09:00:00,2026-08-13 12:00:00,3,analysis,replay,650.59,421.01,771.06,558.0,92.59,92.59,1
2026-08-13 09:00:00,2026-08-13 12:00:00,3,era5,replay,650.59,421.01,771.06,680.0,-29.41,29.41,1
2026-08-13 10:00:00,2026-08-13 11:00:00,1,analysis,replay,555.64,437.1,622.35,415.0,140.64,140.64,0
2026-08-13 10:00:00,2026-08-13 11:00:00,1,era5,replay,555.64,437.1,622.35,580.0,-24.36,24.36,1
2026-08-13 10:00:00,2026-08-13 12:00:00,2,analysis,replay,689.04,493.66,774.08,558.0,131.04,131.04,1
2026-08-13 10:00:00,2026-08-13 12:00:00,2,era5,replay,689.04,493.66,774.08,680.0,9.04,9.04,1
2026-08-13 10:00:00,2026-08-13 13:00:00,3,analysis,replay,773.28,543.19,866.55,696.0,77.28,77.28,1
2026-08-13 10:00:00,2026-08-13 13:00:00,3,era5,replay,773.28,543.19,866.55,739.0,34.28,34.28,1
2026-08-13 11:00:00,2026-08-13 12:00:00,1,analysis,replay,718.0,599.73,777.96,558.0,160.0,160.0,0
2026-08-13 11:00:00,2026-08-13 12:00:00,1,era5,replay,718.0,599.73,777.96,680.0,38.0,38.0,1
2026-08-13 11:00:00,2026-08-13 13:00:00,2,analysis,replay,778.81,592.92,859.5,696.0,82.81,82.81,1
2026-08-13 11:00:00,2026-08-13 13:00:00,2,era5,replay,778.81,592.92,859.5,739.0,39.81,39.81,1
2026-08-13 11:00:00,2026-08-13 14:00:00,3,analysis,replay,782.18,571.81,878.23,657.0,125.18,125.18,1
2026-08-13 11:00:00,2026-08-13 14:00:00,3,era5,replay,782.18,571.81,878.23,693.0,89.18,89.18,1
2026-08-13 12:00:00,2026-08-13 13:00:00,1,analysis,replay,786.85,655.66,858.63,696.0,90.85,90.85,1
2026-08-13 12:00:00,2026-08-13 13:00:00,1,era5,replay,786.85,655.66,858.63,739.0,47.85,47.85,1
2026-08-13 12:00:00,2026-08-13 14:00:00,2,analysis,replay,784.99,607.83,869.07,657.0,127.99,127.99,1
2026-08-13 12:00:00,2026-08-13 14:00:00,2,era5,replay,784.99,607.83,869.07,693.0,91.99,91.99,1
2026-08-13 12:00:00,2026-08-13 15:00:00,3,analysis,replay,727.99,530.29,821.07,499.0,228.99,228.99,0
2026-08-13 12:00:00,2026-08-13 15:00:00,3,era5,replay,727.99,530.29,821.07,695.0,32.99,32.99,1
2026-08-13 13:00:00,2026-08-13 14:00:00,1,analysis,replay,781.64,637.66,861.98,657.0,124.64,124.64,1
2026-08-13 13:00:00,2026-08-13 14:00:00,1,era5,replay,781.64,637.66,861.98,693.0,88.64,88.64,1
2026-08-13 13:00:00,2026-08-13 15:00:00,2,analysis,replay,715.87,537.99,801.73,499.0,216.87,216.87,0
2026-08-13 13:00:00,2026-08-13 15:00:00,2,era5,replay,715.87,537.99,801.73,695.0,20.87,20.87,1
2026-08-13 13:00:00,2026-08-13 16:00:00,3,analysis,replay,615.21,444.13,696.59,458.0,157.21,157.21,1
2026-08-13 13:00:00,2026-08-13 16:00:00,3,era5,replay,615.21,444.13,696.59,567.0,48.21,48.21,1
2026-08-13 14:00:00,2026-08-13 15:00:00,1,analysis,replay,694.28,514.58,789.43,499.0,195.28,195.28,0
2026-08-13 14:00:00,2026-08-13 15:00:00,1,era5,replay,694.28,514.58,789.43,695.0,-0.72,0.72,1
2026-08-13 14:00:00,2026-08-13 16:00:00,2,analysis,replay,576.28,402.51,677.66,458.0,118.28,118.28,1
2026-08-13 14:00:00,2026-08-13 16:00:00,2,era5,replay,576.28,402.51,677.66,567.0,9.28,9.28,1
2026-08-13 14:00:00,2026-08-13 17:00:00,3,analysis,replay,437.27,316.2,510.38,352.0,85.27,85.27,1
2026-08-13 14:00:00,2026-08-13 17:00:00,3,era5,replay,437.27,316.2,510.38,410.0,27.27,27.27,1
2026-08-14 08:00:00,2026-08-14 09:00:00,1,analysis,replay,217.14,152.07,242.9,240.0,-22.86,22.86,1
2026-08-14 08:00:00,2026-08-14 09:00:00,1,era5,replay,217.14,152.07,242.9,191.0,26.14,26.14,1
2026-08-14 08:00:00,2026-08-14 10:00:00,2,analysis,replay,422.07,305.0,471.92,491.0,-68.93,68.93,0
2026-08-14 08:00:00,2026-08-14 10:00:00,2,era5,replay,422.07,305.0,471.92,383.0,39.07,39.07,1
2026-08-14 08:00:00,2026-08-14 11:00:00,3,analysis,replay,605.23,461.29,659.08,675.0,-69.77,69.77,0
2026-08-14 08:00:00,2026-08-14 11:00:00,3,era5,replay,605.23,461.29,659.08,612.0,-6.77,6.77,1
2026-08-14 09:00:00,2026-08-14 10:00:00,1,analysis,replay,411.87,344.66,449.3,491.0,-79.13,79.13,0
2026-08-14 09:00:00,2026-08-14 10:00:00,1,era5,replay,411.87,344.66,449.3,383.0,28.87,28.87,1
2026-08-14 09:00:00,2026-08-14 11:00:00,2,analysis,replay,576.32,445.74,642.05,675.0,-98.68,98.68,0
2026-08-14 09:00:00,2026-08-14 11:00:00,2,era5,replay,576.32,445.74,642.05,612.0,-35.68,35.68,1
2026-08-14 09:00:00,2026-08-14 12:00:00,3,analysis,replay,703.38,517.16,788.46,801.0,-97.62,97.62,0
2026-08-14 09:00:00,2026-08-14 12:00:00,3,era5,replay,703.38,517.16,788.46,740.0,-36.62,36.62,1
2026-08-14 10:00:00,2026-08-14 11:00:00,1,analysis,replay,602.22,522.47,646.02,675.0,-72.78,72.78,0
2026-08-14 10:00:00,2026-08-14 11:00:00,1,era5,replay,602.22,522.47,646.02,612.0,-9.78,9.78,1
2026-08-14 10:00:00,2026-08-14 12:00:00,2,analysis,replay,733.74,588.17,797.38,801.0,-67.26,67.26,0
2026-08-14 10:00:00,2026-08-14 12:00:00,2,era5,replay,733.74,588.17,797.38,740.0,-6.26,6.26,1
2026-08-14 10:00:00,2026-08-14 13:00:00,3,analysis,replay,799.41,603.92,879.98,793.0,6.41,6.41,1
2026-08-14 10:00:00,2026-08-14 13:00:00,3,era5,replay,799.41,603.92,879.98,866.0,-66.59,66.59,1
2026-08-14 11:00:00,2026-08-14 12:00:00,1,analysis,replay,745.84,672.57,785.96,801.0,-55.16,55.16,0
2026-08-14 11:00:00,2026-08-14 12:00:00,1,era5,replay,745.84,672.57,785.96,740.0,5.84,5.84,1
2026-08-14 11:00:00,2026-08-14 13:00:00,2,analysis,replay,805.64,658.35,868.59,793.0,12.64,12.64,1
2026-08-14 11:00:00,2026-08-14 13:00:00,2,era5,replay,805.64,658.35,868.59,866.0,-60.36,60.36,1
2026-08-14 11:00:00,2026-08-14 14:00:00,3,analysis,replay,788.14,599.75,874.54,465.0,323.14,323.14,0
2026-08-14 11:00:00,2026-08-14 14:00:00,3,era5,replay,788.14,599.75,874.54,894.0,-105.86,105.86,0
2026-08-14 12:00:00,2026-08-14 13:00:00,1,analysis,replay,843.81,780.72,869.82,793.0,50.81,50.81,1
2026-08-14 12:00:00,2026-08-14 13:00:00,1,era5,replay,843.81,780.72,869.82,866.0,-22.19,22.19,1
2026-08-14 12:00:00,2026-08-14 14:00:00,2,analysis,replay,826.87,699.36,889.58,465.0,361.87,361.87,0
2026-08-14 12:00:00,2026-08-14 14:00:00,2,era5,replay,826.87,699.36,889.58,894.0,-67.13,67.13,0
2026-08-14 12:00:00,2026-08-14 15:00:00,3,analysis,replay,757.22,622.0,823.97,893.0,-135.78,135.78,0
2026-08-14 12:00:00,2026-08-14 15:00:00,3,era5,replay,757.22,622.0,823.97,836.0,-78.78,78.78,0
2026-08-14 13:00:00,2026-08-14 14:00:00,1,analysis,replay,879.02,849.5,906.42,465.0,414.02,414.02,0
2026-08-14 13:00:00,2026-08-14 14:00:00,1,era5,replay,879.02,849.5,906.42,894.0,-14.98,14.98,1
2026-08-14 13:00:00,2026-08-14 15:00:00,2,analysis,replay,811.52,737.86,845.24,893.0,-81.48,81.48,0
2026-08-14 13:00:00,2026-08-14 15:00:00,2,era5,replay,811.52,737.86,845.24,836.0,-24.48,24.48,1
2026-08-14 13:00:00,2026-08-14 16:00:00,3,analysis,replay,671.04,584.01,710.44,761.0,-89.96,89.96,0
2026-08-14 13:00:00,2026-08-14 16:00:00,3,era5,replay,671.04,584.01,710.44,694.0,-22.96,22.96,1
2026-08-15 08:00:00,2026-08-15 09:00:00,1,analysis,replay,137.31,98.98,197.98,274.0,-136.69,136.69,0
2026-08-15 08:00:00,2026-08-15 09:00:00,1,era5,replay,137.31,98.98,197.98,226.0,-88.69,88.69,0
2026-08-15 08:00:00,2026-08-15 10:00:00,2,analysis,replay,286.14,215.81,376.52,508.0,-221.86,221.86,0
2026-08-15 08:00:00,2026-08-15 10:00:00,2,era5,replay,286.14,215.81,376.52,403.0,-116.86,116.86,0
2026-08-15 08:00:00,2026-08-15 11:00:00,3,analysis,replay,546.78,399.72,629.73,713.0,-166.22,166.22,0
2026-08-15 08:00:00,2026-08-15 11:00:00,3,era5,replay,546.78,399.72,629.73,594.0,-47.22,47.22,1
2026-08-15 09:00:00,2026-08-15 10:00:00,1,analysis,replay,420.08,373.36,449.6,508.0,-87.92,87.92,0
2026-08-15 09:00:00,2026-08-15 10:00:00,1,era5,replay,420.08,373.36,449.6,403.0,17.08,17.08,1
2026-08-15 09:00:00,2026-08-15 11:00:00,2,analysis,replay,610.34,481.47,650.31,713.0,-102.66,102.66,0
2026-08-15 09:00:00,2026-08-15 11:00:00,2,era5,replay,610.34,481.47,650.31,594.0,16.34,16.34,1
2026-08-15 09:00:00,2026-08-15 12:00:00,3,analysis,replay,795.04,636.47,803.11,864.0,-68.96,68.96,0
2026-08-15 09:00:00,2026-08-15 12:00:00,3,era5,replay,795.04,636.47,803.11,760.0,35.04,35.04,1
2026-08-15 10:00:00,2026-08-15 11:00:00,1,analysis,replay,618.25,568.93,649.83,713.0,-94.75,94.75,0
2026-08-15 10:00:00,2026-08-15 11:00:00,1,era5,replay,618.25,568.93,649.83,594.0,24.25,24.25,1
2026-08-15 10:00:00,2026-08-15 12:00:00,2,analysis,replay,749.71,655.79,792.9,864.0,-114.29,114.29,0
2026-08-15 10:00:00,2026-08-15 12:00:00,2,era5,replay,749.71,655.79,792.9,760.0,-10.29,10.29,1
2026-08-15 10:00:00,2026-08-15 13:00:00,3,analysis,replay,811.68,689.51,879.29,950.0,-138.32,138.32,0
2026-08-15 10:00:00,2026-08-15 13:00:00,3,era5,replay,811.68,689.51,879.29,835.0,-23.32,23.32,1
2026-08-15 11:00:00,2026-08-15 12:00:00,1,analysis,replay,754.98,717.09,787.64,864.0,-109.02,109.02,0
2026-08-15 11:00:00,2026-08-15 12:00:00,1,era5,replay,754.98,717.09,787.64,760.0,-5.02,5.02,1
2026-08-15 11:00:00,2026-08-15 13:00:00,2,analysis,replay,841.44,755.96,885.75,950.0,-108.56,108.56,0
2026-08-15 11:00:00,2026-08-15 13:00:00,2,era5,replay,841.44,755.96,885.75,835.0,6.44,6.44,1
2026-08-15 11:00:00,2026-08-15 14:00:00,3,analysis,replay,839.58,736.0,892.91,962.0,-122.42,122.42,0
2026-08-15 11:00:00,2026-08-15 14:00:00,3,era5,replay,839.58,736.0,892.91,887.0,-47.42,47.42,1
2026-08-15 12:00:00,2026-08-15 13:00:00,1,analysis,replay,827.34,787.56,877.3,950.0,-122.66,122.66,0
2026-08-15 12:00:00,2026-08-15 13:00:00,1,era5,replay,827.34,787.56,877.3,835.0,-7.66,7.66,1
2026-08-15 12:00:00,2026-08-15 14:00:00,2,analysis,replay,844.95,748.47,900.35,962.0,-117.05,117.05,0
2026-08-15 12:00:00,2026-08-15 14:00:00,2,era5,replay,844.95,748.47,900.35,887.0,-42.05,42.05,1
2026-08-15 12:00:00,2026-08-15 15:00:00,3,analysis,replay,759.33,639.73,830.87,899.0,-139.67,139.67,0
2026-08-15 12:00:00,2026-08-15 15:00:00,3,era5,replay,759.33,639.73,830.87,816.0,-56.67,56.67,1
2026-08-15 13:00:00,2026-08-15 14:00:00,1,analysis,replay,858.88,822.0,892.01,962.0,-103.12,103.12,0
2026-08-15 13:00:00,2026-08-15 14:00:00,1,era5,replay,858.88,822.0,892.01,887.0,-28.12,28.12,1
2026-08-15 13:00:00,2026-08-15 15:00:00,2,analysis,replay,791.16,703.01,843.06,899.0,-107.84,107.84,0
2026-08-15 13:00:00,2026-08-15 15:00:00,2,era5,replay,791.16,703.01,843.06,816.0,-24.84,24.84,1
2026-08-15 13:00:00,2026-08-15 16:00:00,3,analysis,replay,675.22,586.95,716.38,767.0,-91.78,91.78,0
2026-08-15 13:00:00,2026-08-15 16:00:00,3,era5,replay,675.22,586.95,716.38,705.0,-29.78,29.78,1
2026-08-15 14:00:00,2026-08-15 15:00:00,1,analysis,replay,789.91,753.2,828.86,899.0,-109.09,109.09,0
2026-08-15 14:00:00,2026-08-15 15:00:00,1,era5,replay,789.91,753.2,828.86,816.0,-26.09,26.09,1
2026-08-15 14:00:00,2026-08-15 16:00:00,2,analysis,replay,668.73,598.2,714.03,767.0,-98.27,98.27,0
2026-08-15 14:00:00,2026-08-15 16:00:00,2,era5,replay,668.73,598.2,714.03,705.0,-36.27,36.27,1
2026-08-15 14:00:00,2026-08-15 17:00:00,3,analysis,replay,498.64,446.86,532.24,578.0,-79.36,79.36,0
2026-08-15 14:00:00,2026-08-15 17:00:00,3,era5,replay,498.64,446.86,532.24,518.0,-19.36,19.36,1
2026-08-16 08:00:00,2026-08-16 09:00:00,1,analysis,replay,208.86,157.89,237.58,198.0,10.86,10.86,1
2026-08-16 08:00:00,2026-08-16 09:00:00,1,era5,replay,208.86,157.89,237.58,188.0,20.86,20.86,1
2026-08-16 08:00:00,2026-08-16 10:00:00,2,analysis,replay,396.26,273.2,460.07,454.0,-57.74,57.74,1
2026-08-16 08:00:00,2026-08-16 10:00:00,2,era5,replay,396.26,273.2,460.07,314.0,82.26,82.26,1
2026-08-16 08:00:00,2026-08-16 11:00:00,3,analysis,replay,560.89,370.17,642.41,592.0,-31.11,31.11,1
2026-08-16 08:00:00,2026-08-16 11:00:00,3,era5,replay,560.89,370.17,642.41,586.0,-25.11,25.11,1
2026-08-16 09:00:00,2026-08-16 10:00:00,1,analysis,replay,402.64,329.94,444.79,454.0,-51.36,51.36,0
2026-08-16 09:00:00,2026-08-16 10:00:00,1,era5,replay,402.64,329.94,444.79,314.0,88.64,88.64,0
2026-08-16 09:00:00,2026-08-16 11:00:00,2,analysis,replay,572.03,441.82,645.09,592.0,-19.97,19.97,1
2026-08-16 09:00:00,2026-08-16 11:00:00,2,era5,replay,572.03,441.82,645.09,586.0,-13.97,13.97,1
2026-08-16 09:00:00,2026-08-16 12:00:00,3,analysis,replay,708.17,510.96,792.18,756.0,-47.83,47.83,1
2026-08-16 09:00:00,2026-08-16 12:00:00,3,era5,replay,708.17,510.96,792.18,670.0,38.17,38.17,1
2026-08-16 10:00:00,2026-08-16 11:00:00,1,analysis,replay,528.67,417.23,612.29,592.0,-63.33,63.33,1
2026-08-16 10:00:00,2026-08-16 11:00:00,1,era5,replay,528.67,417.23,612.29,586.0,-57.33,57.33,1
2026-08-16 10:00:00,2026-08-16 12:00:00,2,analysis,replay,651.51,451.28,760.19,756.0,-104.49,104.49,1
2026-08-16 10:00:00,2026-08-16 12:00:00,2,era5,replay,651.51,451.28,760.19,670.0,-18.49,18.49,1
2026-08-16 10:00:00,2026-08-16 13:00:00,3,analysis,replay,731.0,493.16,848.51,855.0,-124.0,124.0,0
2026-08-16 10:00:00,2026-08-16 13:00:00,3,era5,replay,731.0,493.16,848.51,626.0,105.0,105.0,1
2026-08-16 11:00:00,2026-08-16 12:00:00,1,analysis,replay,718.31,605.22,781.01,756.0,-37.69,37.69,1
2026-08-16 11:00:00,2026-08-16 12:00:00,1,era5,replay,718.31,605.22,781.01,670.0,48.31,48.31,1
2026-08-16 11:00:00,2026-08-16 13:00:00,2,analysis,replay,772.61,577.24,861.14,855.0,-82.39,82.39,1
2026-08-16 11:00:00,2026-08-16 13:00:00,2,era5,replay,772.61,577.24,861.14,626.0,146.61,146.61,1
2026-08-16 11:00:00,2026-08-16 14:00:00,3,analysis,replay,775.77,553.2,876.09,878.0,-102.23,102.23,0
2026-08-16 11:00:00,2026-08-16 14:00:00,3,era5,replay,775.77,553.2,876.09,789.0,-13.23,13.23,1
2026-08-16 12:00:00,2026-08-16 13:00:00,1,analysis,replay,681.39,553.67,784.75,855.0,-173.61,173.61,0
2026-08-16 12:00:00,2026-08-16 13:00:00,1,era5,replay,681.39,553.67,784.75,626.0,55.39,55.39,1
2026-08-16 12:00:00,2026-08-16 14:00:00,2,analysis,replay,728.86,522.76,852.72,878.0,-149.14,149.14,0
2026-08-16 12:00:00,2026-08-16 14:00:00,2,era5,replay,728.86,522.76,852.72,789.0,-60.14,60.14,1
2026-08-16 12:00:00,2026-08-16 15:00:00,3,analysis,replay,691.21,469.32,802.92,817.0,-125.79,125.79,0
2026-08-16 12:00:00,2026-08-16 15:00:00,3,era5,replay,691.21,469.32,802.92,821.0,-129.79,129.79,0
2026-08-16 13:00:00,2026-08-16 14:00:00,1,analysis,replay,723.09,581.18,845.13,878.0,-154.91,154.91,0
2026-08-16 13:00:00,2026-08-16 14:00:00,1,era5,replay,723.09,581.18,845.13,789.0,-65.91,65.91,1
2026-08-16 13:00:00,2026-08-16 15:00:00,2,analysis,replay,655.42,461.26,777.81,817.0,-161.58,161.58,0
2026-08-16 13:00:00,2026-08-16 15:00:00,2,era5,replay,655.42,461.26,777.81,821.0,-165.58,165.58,0
2026-08-16 13:00:00,2026-08-16 16:00:00,3,analysis,replay,559.42,379.5,670.31,697.0,-137.58,137.58,0
2026-08-16 13:00:00,2026-08-16 16:00:00,3,era5,replay,559.42,379.5,670.31,664.0,-104.58,104.58,1
2026-08-16 14:00:00,2026-08-16 15:00:00,1,analysis,replay,764.47,670.01,821.36,817.0,-52.53,52.53,1
2026-08-16 14:00:00,2026-08-16 15:00:00,1,era5,replay,764.47,670.01,821.36,821.0,-56.53,56.53,1
2026-08-16 14:00:00,2026-08-16 16:00:00,2,analysis,replay,616.43,490.48,690.36,697.0,-80.57,80.57,0
2026-08-16 14:00:00,2026-08-16 16:00:00,2,era5,replay,616.43,490.48,690.36,664.0,-47.57,47.57,1
2026-08-16 14:00:00,2026-08-16 17:00:00,3,analysis,replay,454.47,355.68,514.7,571.0,-116.53,116.53,0
2026-08-16 14:00:00,2026-08-16 17:00:00,3,era5,replay,454.47,355.68,514.7,415.0,39.47,39.47,1
2026-08-17 08:00:00,2026-08-17 09:00:00,1,analysis,replay,223.1,167.46,249.82,262.0,-38.9,38.9,0
2026-08-17 08:00:00,2026-08-17 09:00:00,1,era5,replay,223.1,167.46,249.82,213.0,10.1,10.1,1
2026-08-17 08:00:00,2026-08-17 10:00:00,2,analysis,replay,431.71,332.27,478.65,471.0,-39.29,39.29,1
2026-08-17 08:00:00,2026-08-17 10:00:00,2,era5,replay,431.71,332.27,478.65,411.0,20.71,20.71,1
2026-08-17 08:00:00,2026-08-17 11:00:00,3,analysis,replay,615.57,501.53,663.48,711.0,-95.43,95.43,0
2026-08-17 08:00:00,2026-08-17 11:00:00,3,era5,replay,615.57,501.53,663.48,641.0,-25.43,25.43,1
2026-08-17 09:00:00,2026-08-17 10:00:00,1,analysis,replay,445.79,398.39,466.42,471.0,-25.21,25.21,0
2026-08-17 09:00:00,2026-08-17 10:00:00,1,era5,replay,445.79,398.39,466.42,411.0,34.79,34.79,1
2026-08-17 09:00:00,2026-08-17 11:00:00,2,analysis,replay,625.53,521.09,668.48,711.0,-85.47,85.47,0
2026-08-17 09:00:00,2026-08-17 11:00:00,2,era5,replay,625.53,521.09,668.48,641.0,-15.47,15.47,1
2026-08-17 09:00:00,2026-08-17 12:00:00,3,analysis,replay,761.06,614.99,811.77,869.0,-107.94,107.94,0
2026-08-17 09:00:00,2026-08-17 12:00:00,3,era5,replay,761.06,614.99,811.77,801.0,-39.94,39.94,1
2026-08-17 10:00:00,2026-08-17 11:00:00,1,analysis,replay,636.31,585.96,664.74,711.0,-74.69,74.69,0
2026-08-17 10:00:00,2026-08-17 11:00:00,1,era5,replay,636.31,585.96,664.74,641.0,-4.69,4.69,1
2026-08-17 10:00:00,2026-08-17 12:00:00,2,analysis,replay,771.39,672.8,814.12,869.0,-97.61,97.61,0
2026-08-17 10:00:00,2026-08-17 12:00:00,2,era5,replay,771.39,672.8,814.12,801.0,-29.61,29.61,1
2026-08-17 10:00:00,2026-08-17 13:00:00,3,analysis,replay,836.91,695.47,895.31,891.0,-54.09,54.09,1
2026-08-17 10:00:00,2026-08-17 13:00:00,3,era5,replay,836.91,695.47,895.31,728.0,108.91,108.91,1
2026-08-17 11:00:00,2026-08-17 12:00:00,1,analysis,replay,763.74,724.15,806.09,869.0,-105.26,105.26,0
2026-08-17 11:00:00,2026-08-17 12:00:00,1,era5,replay,763.74,724.15,806.09,801.0,-37.26,37.26,1
2026-08-17 11:00:00,2026-08-17 13:00:00,2,analysis,replay,866.09,778.43,908.18,891.0,-24.91,24.91,1
2026-08-17 11:00:00,2026-08-17 13:00:00,2,era5,replay,866.09,778.43,908.18,728.0,138.09,138.09,0
2026-08-17 11:00:00,2026-08-17 14:00:00,3,analysis,replay,870.32,752.69,914.62,894.0,-23.68,23.68,1
2026-08-17 11:00:00,2026-08-17 14:00:00,3,era5,replay,870.32,752.69,914.62,822.0,48.32,48.32,1
2026-08-17 12:00:00,2026-08-17 13:00:00,1,analysis,replay,778.32,707.55,830.61,891.0,-112.68,112.68,0
2026-08-17 12:00:00,2026-08-17 13:00:00,1,era5,replay,778.32,707.55,830.61,728.0,50.32,50.32,1
2026-08-17 12:00:00,2026-08-17 14:00:00,2,analysis,replay,810.09,655.05,879.62,894.0,-83.91,83.91,0
2026-08-17 12:00:00,2026-08-17 14:00:00,2,era5,replay,810.09,655.05,879.62,822.0,-11.91,11.91,1
2026-08-17 12:00:00,2026-08-17 15:00:00,3,analysis,replay,743.19,569.21,828.08,798.0,-54.81,54.81,1
2026-08-17 12:00:00,2026-08-17 15:00:00,3,era5,replay,743.19,569.21,828.08,778.0,-34.81,34.81,1
2026-08-17 13:00:00,2026-08-17 14:00:00,1,analysis,replay,735.58,631.66,817.68,894.0,-158.42,158.42,0
2026-08-17 13:00:00,2026-08-17 14:00:00,1,era5,replay,735.58,631.66,817.68,822.0,-86.42,86.42,0
2026-08-17 13:00:00,2026-08-17 15:00:00,2,analysis,replay,716.14,557.44,799.43,798.0,-81.86,81.86,1
2026-08-17 13:00:00,2026-08-17 15:00:00,2,era5,replay,716.14,557.44,799.43,778.0,-61.86,61.86,1
2026-08-17 13:00:00,2026-08-17 16:00:00,3,analysis,replay,601.65,449.56,684.0,728.0,-126.35,126.35,0
